peptide_id	GO_id	GO_Def	Evalues
Eucgr.E00187.1.p	GO:0050662,GO:0003824	GO:0050662[coenzyme binding]; GO:0003824[catalytic activity]	GO:0050662[5.2e-18]; GO:0003824[5.2e-18]
Eucgr.E00187.2.p	GO:0050662,GO:0003824	GO:0050662[coenzyme binding]; GO:0003824[catalytic activity]	GO:0050662[3.4e-18]; GO:0003824[3.4e-18]
Eucgr.E00187.3.p	GO:0050662,GO:0003824	GO:0050662[coenzyme binding]; GO:0003824[catalytic activity]	GO:0050662[2.2e-12]; GO:0003824[2.2e-12]
Eucgr.E00193.1.p	-	-	-
Eucgr.E00195.1.p	GO:0005515	GO:0005515[protein binding]	GO:0005515[6.7e-10]
Eucgr.E00199.1.p	GO:0005515	GO:0005515[protein binding]	GO:0005515[4.3e-08]
Eucgr.E00200.1.p	GO:0005515	GO:0005515[protein binding]	GO:0005515[3.1e-09]
Eucgr.E00208.1.p	GO:0005515	GO:0005515[protein binding]	GO:0005515[1.6e-09]
Eucgr.E00210.1.p	GO:0008168,GO:0008152	GO:0008168[methyltransferase activity]; GO:0008152[metabolic process]	GO:0008168[7.3e-205]; GO:0008152[7.3e-205]
Eucgr.E00214.1.p	GO:0016559,GO:0005779	GO:0016559[peroxisome fission]; GO:0005779[integral component of peroxisomal membrane]	GO:0016559[7.5e-50]; GO:0005779[7.5e-50]
Eucgr.E00214.2.p	GO:0016559,GO:0005779	GO:0016559[peroxisome fission]; GO:0005779[integral component of peroxisomal membrane]	GO:0016559[7.5e-50]; GO:0005779[7.5e-50]
Eucgr.E00214.3.p	GO:0016559,GO:0005779	GO:0016559[peroxisome fission]; GO:0005779[integral component of peroxisomal membrane]	GO:0016559[2.5e-48]; GO:0005779[2.5e-48]
Eucgr.E00215.1.p	GO:0005515	GO:0005515[protein binding]	GO:0005515[2.7e-26]
Eucgr.E00217.1.p	-	-	-
Eucgr.E00217.2.p	-	-	-
Eucgr.E00217.3.p	-	-	-
Eucgr.E00217.4.p	-	-	-
Eucgr.E00217.5.p	-	-	-
Eucgr.E00218.1.p	GO:0016020,GO:0016021,GO:0055085	GO:0016020[membrane]; GO:0016021[integral component of membrane]; GO:0055085[transmembrane transport]	GO:0016020[4.8e-06]; GO:0016021[4.8e-06]; GO:0055085[1e-81]
Eucgr.E00219.1.p	-	-	-
Eucgr.E00220.1.p	GO:0005515	GO:0005515[protein binding]	GO:0005515[2e-07]
Eucgr.E00221.1.p	GO:0003677,GO:0006351,GO:0005634	GO:0003677[DNA binding]; GO:0006351[transcription, DNA-templated]; GO:0005634[nucleus]	GO:0003677[2.4e-13]; GO:0006351[2.4e-13]; GO:0005634[2.4e-13]
Eucgr.E00224.1.p	-	-	-
Eucgr.E00226.1.p	GO:0016760,GO:0030244,GO:0016020	GO:0016760[cellulose synthase (UDP-forming) activity]; GO:0030244[cellulose biosynthetic process]; GO:0016020[membrane]	GO:0016760[0.0]; GO:0030244[0.0]; GO:0016020[0.0]
Eucgr.E00229.1.p	GO:0006397,GO:0005737,GO:0005634,GO:0003723	GO:0006397[mRNA processing]; GO:0005737[cytoplasm]; GO:0005634[nucleus]; GO:0003723[RNA binding]	GO:0006397[5e-06]; GO:0005737[5e-06]; GO:0005634[5e-06]; GO:0003723[5e-06]
Eucgr.E00230.1.p	GO:0003950	GO:0003950[NAD+ ADP-ribosyltransferase activity]	GO:0003950[3.8e-05]
Eucgr.E00233.1.p	-	-	-
Eucgr.E00234.1.p	-	-	-
Eucgr.E00238.1.p	GO:0006468,GO:0005515,GO:0004672,GO:0005524	GO:0006468[protein phosphorylation]; GO:0005515[protein binding]; GO:0004672[protein kinase activity]; GO:0005524[ATP binding]	GO:0006468[4.4e-37]; GO:0005515[1.5e-32]; GO:0004672[4.4e-37]; GO:0005524[4.4e-37]
Eucgr.E00241.1.p	GO:0006468,GO:0005515,GO:0004672,GO:0005524	GO:0006468[protein phosphorylation]; GO:0005515[protein binding]; GO:0004672[protein kinase activity]; GO:0005524[ATP binding]	GO:0006468[1.8e-38]; GO:0005515[1.1e-34]; GO:0004672[1.8e-38]; GO:0005524[1.8e-38]
Eucgr.E00246.1.p	-	-	-
Eucgr.E00246.2.p	-	-	-
Eucgr.E00248.1.p	GO:0016020,GO:0005515	GO:0016020[membrane]; GO:0005515[protein binding]	GO:0016020[1.5e-06]; GO:0005515[4.3e-14]
Eucgr.E00250.1.p	GO:0006506,GO:0005789	GO:0006506[GPI anchor biosynthetic process]; GO:0005789[endoplasmic reticulum membrane]	GO:0006506[2.8e-25]; GO:0005789[2.8e-25]
Eucgr.E00252.1.p	GO:0006468,GO:0004672,GO:0005524	GO:0006468[protein phosphorylation]; GO:0004672[protein kinase activity]; GO:0005524[ATP binding]	GO:0006468[2e-59]; GO:0004672[2e-59]; GO:0005524[2e-59]
Eucgr.E00253.1.p	GO:0043565,GO:0003700,GO:0005634,GO:0006355	GO:0043565[sequence-specific DNA binding]; GO:0003700[transcription factor activity, sequence-specific DNA binding]; GO:0005634[nucleus]; GO:0006355[regulation of transcription, DNA-templated]	GO:0043565[5.7e-31]; GO:0003700[5.7e-31]; GO:0005634[5.7e-31]; GO:0006355[5.7e-31]
Eucgr.E00254.1.p	GO:0030955,GO:0000287,GO:0006096,GO:0004743	GO:0030955[potassium ion binding]; GO:0000287[magnesium ion binding]; GO:0006096[glycolytic process]; GO:0004743[pyruvate kinase activity]	GO:0030955[4.5e-11]; GO:0000287[4.5e-11]; GO:0006096[4.5e-11]; GO:0004743[4.5e-11]
Eucgr.E00258.1.p	GO:0005515	GO:0005515[protein binding]	GO:0005515[3.7e-25]
Eucgr.E00258.2.p	GO:0005515	GO:0005515[protein binding]	GO:0005515[3.7e-25]
Eucgr.E00259.1.p	GO:0005992,GO:0003824	GO:0005992[trehalose biosynthetic process]; GO:0003824[catalytic activity]	GO:0005992[3.2e-188]; GO:0003824[3.2e-188]
Eucgr.E00259.2.p	GO:0005992,GO:0003824	GO:0005992[trehalose biosynthetic process]; GO:0003824[catalytic activity]	GO:0005992[1.7e-188]; GO:0003824[1.7e-188]
Eucgr.E00259.3.p	GO:0005992,GO:0003824	GO:0005992[trehalose biosynthetic process]; GO:0003824[catalytic activity]	GO:0005992[1.6e-188]; GO:0003824[1.6e-188]
Eucgr.E00260.1.p	GO:0003924,GO:0055085,GO:0006810,GO:0005524,GO:0042626,GO:0005525,GO:0016021,GO:0016887	GO:0003924[GTPase activity]; GO:0055085[transmembrane transport]; GO:0006810[transport]; GO:0005524[ATP binding]; GO:0042626[ATPase activity, coupled to transmembrane movement of substances]; GO:0005525[GTP binding]; GO:0016021[integral component of membrane]; GO:0016887[ATPase activity]	GO:0003924[4.2e-05]; GO:0055085[4.9e-100]; GO:0006810[4.9e-100]; GO:0005524[4.9e-100]; GO:0042626[4.9e-100]; GO:0005525[4.2e-05]; GO:0016021[4.9e-100]; GO:0016887[4.9e-100]
Eucgr.E00263.1.p	GO:0052725,GO:0000287,GO:0005524,GO:0052726,GO:0005622,GO:0047325,GO:0032957	GO:0052725[inositol-1,3,4-trisphosphate 6-kinase activity]; GO:0000287[magnesium ion binding]; GO:0005524[ATP binding]; GO:0052726[inositol-1,3,4-trisphosphate 5-kinase activity]; GO:0005622[intracellular]; GO:0047325[inositol tetrakisphosphate 1-kinase activity]; GO:0032957[inositol trisphosphate metabolic process]	GO:0052725[5e-119]; GO:0000287[5e-119]; GO:0005524[5e-119]; GO:0052726[5e-119]; GO:0005622[5e-119]; GO:0047325[5e-119]; GO:0032957[5e-119]
Eucgr.E00268.1.p	-	-	-
Eucgr.E00270.1.p	GO:0003824,GO:0055114,GO:0050662,GO:0006694,GO:0016616,GO:0003854	GO:0003824[catalytic activity]; GO:0055114[oxidation-reduction process]; GO:0050662[coenzyme binding]; GO:0006694[steroid biosynthetic process]; GO:0016616[oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor]; GO:0003854[3-beta-hydroxy-delta5-steroid dehydrogenase activity]	GO:0003824[3.4e-10]; GO:0055114[1.1e-09]; GO:0050662[3.4e-10]; GO:0006694[1.1e-09]; GO:0016616[1.1e-09]; GO:0003854[1.1e-09]
Eucgr.E00270.2.p	GO:0003824,GO:0055114,GO:0050662,GO:0006694,GO:0016616,GO:0003854	GO:0003824[catalytic activity]; GO:0055114[oxidation-reduction process]; GO:0050662[coenzyme binding]; GO:0006694[steroid biosynthetic process]; GO:0016616[oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor]; GO:0003854[3-beta-hydroxy-delta5-steroid dehydrogenase activity]	GO:0003824[3.3e-10]; GO:0055114[1.1e-09]; GO:0050662[3.3e-10]; GO:0006694[1.1e-09]; GO:0016616[1.1e-09]; GO:0003854[1.1e-09]
Eucgr.E00271.1.p	GO:0046872	GO:0046872[metal ion binding]	GO:0046872[1.8e-22]
Eucgr.E00273.1.p	GO:0046983	GO:0046983[protein dimerization activity]	GO:0046983[1.1e-11]
Eucgr.E00274.1.p	GO:0005680,GO:0005515,GO:0008270,GO:0004842,GO:0046872	GO:0005680[anaphase-promoting complex]; GO:0005515[protein binding]; GO:0008270[zinc ion binding]; GO:0004842[ubiquitin-protein transferase activity]; GO:0046872[metal ion binding]	GO:0005680[3.6e-07]; GO:0005515[5.2e-14]; GO:0008270[5.2e-14]; GO:0004842[3.6e-07]; GO:0046872[1.3e-06]
Eucgr.E00274.2.p	GO:0005680,GO:0005515,GO:0008270,GO:0004842,GO:0046872	GO:0005680[anaphase-promoting complex]; GO:0005515[protein binding]; GO:0008270[zinc ion binding]; GO:0004842[ubiquitin-protein transferase activity]; GO:0046872[metal ion binding]	GO:0005680[3e-07]; GO:0005515[4.6e-14]; GO:0008270[4.6e-14]; GO:0004842[3e-07]; GO:0046872[1.1e-06]
Eucgr.E00275.1.p	GO:0016021	GO:0016021[integral component of membrane]	GO:0016021[4.4e-27]
Eucgr.E00279.1.p	-	-	-
Eucgr.E00280.1.p	-	-	-
Eucgr.E00280.2.p	-	-	-
Eucgr.E00280.3.p	-	-	-
Eucgr.E00280.4.p	-	-	-
Eucgr.E00280.5.p	-	-	-
Eucgr.E00282.1.p	GO:0004518,GO:0006281	GO:0004518[nuclease activity]; GO:0006281[DNA repair]	GO:0004518[9.9e-21]; GO:0006281[9.9e-21]
Eucgr.E00285.1.p	GO:0009733	GO:0009733[response to auxin]	GO:0009733[1.3e-05]
Eucgr.E00286.1.p	-	-	-
Eucgr.E00287.1.p	-	-	-
Eucgr.E00290.1.p	GO:0009790	GO:0009790[embryo development]	GO:0009790[4.5e-27]
Eucgr.E00295.1.p	GO:0015743,GO:0005886,GO:0006810	GO:0015743[malate transport]; GO:0005886[plasma membrane]; GO:0006810[transport]	GO:0015743[3e-169]; GO:0005886[2e-10]; GO:0006810[2e-10]
Eucgr.E00298.1.p	GO:0003677,GO:0006355	GO:0003677[DNA binding]; GO:0006355[regulation of transcription, DNA-templated]	GO:0003677[4.8e-30]; GO:0006355[4.8e-30]
Eucgr.E00302.1.p	GO:0005515	GO:0005515[protein binding]	GO:0005515[2.9e-05]
Eucgr.E00306.1.p	-	-	-
Eucgr.E00310.1.p	GO:0005639	GO:0005639[integral component of nuclear inner membrane]	GO:0005639[9.1e-16]
Eucgr.E00311.1.p	-	-	-
Eucgr.E00311.2.p	-	-	-
Eucgr.E00311.3.p	-	-	-
Eucgr.E00311.4.p	-	-	-
Eucgr.E00311.5.p	-	-	-
Eucgr.E00312.1.p	-	-	-
Eucgr.E00315.1.p	-	-	-
Eucgr.E00316.1.p	-	-	-
Eucgr.E00318.1.p	GO:0003924,GO:0005525	GO:0003924[GTPase activity]; GO:0005525[GTP binding]	GO:0003924[1.6e-24]; GO:0005525[9.1e-62]
Eucgr.E00319.1.p	-	-	-
Eucgr.E00321.1.p	GO:0004857	GO:0004857[enzyme inhibitor activity]	GO:0004857[5.6e-26]
Eucgr.E00322.1.p	GO:0005739,GO:0004129	GO:0005739[mitochondrion]; GO:0004129[cytochrome-c oxidase activity]	GO:0005739[5.9e-15]; GO:0004129[5.9e-15]
Eucgr.E00326.1.p	GO:0006310,GO:0009378,GO:0005524,GO:0006281,GO:0006508,GO:0004176,GO:0004252,GO:0016887	GO:0006310[DNA recombination]; GO:0009378[four-way junction helicase activity]; GO:0005524[ATP binding]; GO:0006281[DNA repair]; GO:0006508[proteolysis]; GO:0004176[ATP-dependent peptidase activity]; GO:0004252[serine-type endopeptidase activity]; GO:0016887[ATPase activity]	GO:0006310[8.2e-06]; GO:0009378[8.2e-06]; GO:0005524[2.9e-22]; GO:0006281[8.2e-06]; GO:0006508[3.3e-78]; GO:0004176[3.3e-78]; GO:0004252[3.3e-78]; GO:0016887[2.9e-22]
Eucgr.E00327.1.p	-	-	-
Eucgr.E00330.1.p	GO:0016161,GO:0000272	GO:0016161[beta-amylase activity]; GO:0000272[polysaccharide catabolic process]	GO:0016161[4e-170]; GO:0000272[4e-170]
Eucgr.E00331.1.p	GO:0006468,GO:0004672,GO:0005524	GO:0006468[protein phosphorylation]; GO:0004672[protein kinase activity]; GO:0005524[ATP binding]	GO:0006468[4e-48]; GO:0004672[4e-48]; GO:0005524[1.1e-45]
Eucgr.E00331.2.p	GO:0006468,GO:0004672,GO:0005524	GO:0006468[protein phosphorylation]; GO:0004672[protein kinase activity]; GO:0005524[ATP binding]	GO:0006468[4e-48]; GO:0004672[4e-48]; GO:0005524[1.1e-45]
Eucgr.E00331.3.p	GO:0006468,GO:0004672,GO:0005524	GO:0006468[protein phosphorylation]; GO:0004672[protein kinase activity]; GO:0005524[ATP binding]	GO:0006468[3.2e-39]; GO:0004672[3.2e-39]; GO:0005524[3.2e-39]
Eucgr.E00332.1.p	GO:0003677,GO:0016787,GO:0005524	GO:0003677[DNA binding]; GO:0016787[hydrolase activity]; GO:0005524[ATP binding]	GO:0003677[9.4e-07]; GO:0016787[9.4e-07]; GO:0005524[2.2e-17]
Eucgr.E00335.1.p	GO:0005509	GO:0005509[calcium ion binding]	GO:0005509[3.9e-17]
Eucgr.E00335.2.p	GO:0005509	GO:0005509[calcium ion binding]	GO:0005509[3.9e-17]
Eucgr.E00336.1.p	GO:0050662,GO:0003824	GO:0050662[coenzyme binding]; GO:0003824[catalytic activity]	GO:0050662[1e-08]; GO:0003824[1e-08]
Eucgr.E00336.2.p	GO:0050662,GO:0003824	GO:0050662[coenzyme binding]; GO:0003824[catalytic activity]	GO:0050662[9.6e-09]; GO:0003824[9.6e-09]
Eucgr.E00336.3.p	GO:0050662,GO:0003824	GO:0050662[coenzyme binding]; GO:0003824[catalytic activity]	GO:0050662[5.1e-09]; GO:0003824[5.1e-09]
Eucgr.E00336.4.p	GO:0050662,GO:0003824	GO:0050662[coenzyme binding]; GO:0003824[catalytic activity]	GO:0050662[5.1e-09]; GO:0003824[5.1e-09]
Eucgr.E00338.1.p	GO:0003824,GO:0055114,GO:0050662,GO:0006694,GO:0016616,GO:0003854	GO:0003824[catalytic activity]; GO:0055114[oxidation-reduction process]; GO:0050662[coenzyme binding]; GO:0006694[steroid biosynthetic process]; GO:0016616[oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor]; GO:0003854[3-beta-hydroxy-delta5-steroid dehydrogenase activity]	GO:0003824[3.4e-07]; GO:0055114[3.4e-05]; GO:0050662[3.4e-07]; GO:0006694[3.4e-05]; GO:0016616[3.4e-05]; GO:0003854[3.4e-05]
Eucgr.E00338.2.p	GO:0050662,GO:0003824	GO:0050662[coenzyme binding]; GO:0003824[catalytic activity]	GO:0050662[3.4e-07]; GO:0003824[3.4e-07]
Eucgr.E00338.3.p	GO:0050662,GO:0003824	GO:0050662[coenzyme binding]; GO:0003824[catalytic activity]	GO:0050662[3.6e-07]; GO:0003824[3.6e-07]
Eucgr.E00338.4.p	GO:0050662,GO:0003824	GO:0050662[coenzyme binding]; GO:0003824[catalytic activity]	GO:0050662[2.9e-07]; GO:0003824[2.9e-07]
Eucgr.E00338.5.p	GO:0050662,GO:0003824	GO:0050662[coenzyme binding]; GO:0003824[catalytic activity]	GO:0050662[2e-07]; GO:0003824[2e-07]
Eucgr.E00341.1.p	-	-	-
Eucgr.E00343.1.p	GO:0050662,GO:0016491,GO:0003824,GO:0055114	GO:0050662[coenzyme binding]; GO:0016491[oxidoreductase activity]; GO:0003824[catalytic activity]; GO:0055114[oxidation-reduction process]	GO:0050662[1.2e-07]; GO:0016491[3e-05]; GO:0003824[1.2e-07]; GO:0055114[3e-05]
Eucgr.E00344.1.p	GO:0050662,GO:0003824	GO:0050662[coenzyme binding]; GO:0003824[catalytic activity]	GO:0050662[3.2e-08]; GO:0003824[3.2e-08]
Eucgr.E00345.1.p	GO:0006468,GO:0004672,GO:0005524	GO:0006468[protein phosphorylation]; GO:0004672[protein kinase activity]; GO:0005524[ATP binding]	GO:0006468[4.3e-69]; GO:0004672[4.3e-69]; GO:0005524[4.3e-69]
Eucgr.E00348.1.p	GO:0006457,GO:0003755,GO:0000413	GO:0006457[protein folding]; GO:0003755[peptidyl-prolyl cis-trans isomerase activity]; GO:0000413[protein peptidyl-prolyl isomerization]	GO:0006457[2.7e-12]; GO:0003755[2.7e-12]; GO:0000413[2.7e-12]
Eucgr.E00353.1.p	GO:0008173,GO:0006396,GO:0003723	GO:0008173[RNA methyltransferase activity]; GO:0006396[RNA processing]; GO:0003723[RNA binding]	GO:0008173[1.4e-24]; GO:0006396[1.4e-24]; GO:0003723[1.4e-24]
Eucgr.E00357.1.p	-	-	-
Eucgr.E00358.1.p	-	-	-
Eucgr.E00359.1.p	-	-	-
Eucgr.E00360.1.p	-	-	-
Eucgr.E00362.1.p	GO:0008270,GO:0034968,GO:0005515,GO:0005634,GO:0018024,GO:0042393	GO:0008270[zinc ion binding]; GO:0034968[histone lysine methylation]; GO:0005515[protein binding]; GO:0005634[nucleus]; GO:0018024[histone-lysine N-methyltransferase activity]; GO:0042393[histone binding]	GO:0008270[2.7e-18]; GO:0034968[2.7e-18]; GO:0005515[6e-23]; GO:0005634[2.7e-18]; GO:0018024[2.7e-18]; GO:0042393[1.3e-48]
Eucgr.E00364.1.p	GO:0043565,GO:0008270,GO:0006355,GO:0003700	GO:0043565[sequence-specific DNA binding]; GO:0008270[zinc ion binding]; GO:0006355[regulation of transcription, DNA-templated]; GO:0003700[transcription factor activity, sequence-specific DNA binding]	GO:0043565[1e-12]; GO:0008270[1e-12]; GO:0006355[1e-12]; GO:0003700[1e-12]
Eucgr.E00364.2.p	GO:0043565,GO:0008270,GO:0006355,GO:0003700	GO:0043565[sequence-specific DNA binding]; GO:0008270[zinc ion binding]; GO:0006355[regulation of transcription, DNA-templated]; GO:0003700[transcription factor activity, sequence-specific DNA binding]	GO:0043565[1e-12]; GO:0008270[1e-12]; GO:0006355[1e-12]; GO:0003700[1e-12]
Eucgr.E00364.3.p	GO:0043565,GO:0008270,GO:0006355,GO:0003700	GO:0043565[sequence-specific DNA binding]; GO:0008270[zinc ion binding]; GO:0006355[regulation of transcription, DNA-templated]; GO:0003700[transcription factor activity, sequence-specific DNA binding]	GO:0043565[7.6e-13]; GO:0008270[7.6e-13]; GO:0006355[7.6e-13]; GO:0003700[7.6e-13]
Eucgr.E00366.1.p	GO:0004857	GO:0004857[enzyme inhibitor activity]	GO:0004857[6.3e-11]
Eucgr.E00367.1.p	-	-	-
Eucgr.E00370.1.p	GO:0003924,GO:0005525,GO:0007264	GO:0003924[GTPase activity]; GO:0005525[GTP binding]; GO:0007264[small GTPase mediated signal transduction]	GO:0003924[9.2e-07]; GO:0005525[1.3e-67]; GO:0007264[1.3e-67]
Eucgr.E00370.2.p	GO:0005525,GO:0007264	GO:0005525[GTP binding]; GO:0007264[small GTPase mediated signal transduction]	GO:0005525[8e-56]; GO:0007264[8e-56]
Eucgr.E00371.1.p	GO:0008270	GO:0008270[zinc ion binding]	GO:0008270[1e-42]
Eucgr.E00374.1.p	-	-	-
Eucgr.E00374.2.p	-	-	-
Eucgr.E00374.3.p	-	-	-
Eucgr.E00375.1.p	GO:0004843,GO:0006511,GO:0005622	GO:0004843[thiol-dependent ubiquitin-specific protease activity]; GO:0006511[ubiquitin-dependent protein catabolic process]; GO:0005622[intracellular]	GO:0004843[1.3e-59]; GO:0006511[1.3e-59]; GO:0005622[1.3e-59]
Eucgr.E00375.2.p	GO:0004843,GO:0006511,GO:0005622	GO:0004843[thiol-dependent ubiquitin-specific protease activity]; GO:0006511[ubiquitin-dependent protein catabolic process]; GO:0005622[intracellular]	GO:0004843[1.4e-57]; GO:0006511[1.4e-57]; GO:0005622[1.4e-57]
Eucgr.E00378.1.p	GO:0006355,GO:0003700	GO:0006355[regulation of transcription, DNA-templated]; GO:0003700[transcription factor activity, sequence-specific DNA binding]	GO:0006355[1e-15]; GO:0003700[1e-15]
Eucgr.E00380.1.p	-	-	-
Eucgr.E00381.1.p	GO:0035556	GO:0035556[intracellular signal transduction]	GO:0035556[5.3e-11]
Eucgr.E00383.1.p	GO:0005515,GO:0043531	GO:0005515[protein binding]; GO:0043531[ADP binding]	GO:0005515[2.6e-37]; GO:0043531[1.3e-17]
Eucgr.E00385.1.p	GO:0035556	GO:0035556[intracellular signal transduction]	GO:0035556[1.5e-05]
Eucgr.E00390.1.p	-	-	-
Eucgr.E00391.1.p	GO:0043531	GO:0043531[ADP binding]	GO:0043531[3.2e-31]
Eucgr.E00393.1.p	GO:0035556	GO:0035556[intracellular signal transduction]	GO:0035556[5.8e-23]
Eucgr.E00394.1.p	GO:0098599	GO:0098599[palmitoyl hydrolase activity]	GO:0098599[1.1e-34]
Eucgr.E00394.2.p	GO:0098599	GO:0098599[palmitoyl hydrolase activity]	GO:0098599[1.2e-35]
Eucgr.E00402.1.p	-	-	-
Eucgr.E00402.2.p	-	-	-
Eucgr.E00403.1.p	GO:0016491,GO:0055114	GO:0016491[oxidoreductase activity]; GO:0055114[oxidation-reduction process]	GO:0016491[5.3e-21]; GO:0055114[5.3e-21]
Eucgr.E00404.1.p	GO:0016829,GO:0000287,GO:0010333,GO:0008152	GO:0016829[lyase activity]; GO:0000287[magnesium ion binding]; GO:0010333[terpene synthase activity]; GO:0008152[metabolic process]	GO:0016829[1.8e-104]; GO:0000287[1.8e-104]; GO:0010333[1.8e-104]; GO:0008152[8.6e-56]
Eucgr.E00404.2.p	GO:0016829,GO:0000287,GO:0010333,GO:0008152	GO:0016829[lyase activity]; GO:0000287[magnesium ion binding]; GO:0010333[terpene synthase activity]; GO:0008152[metabolic process]	GO:0016829[1.1e-101]; GO:0000287[1.1e-101]; GO:0010333[1.1e-101]; GO:0008152[8.7e-56]
Eucgr.E00407.1.p	-	-	-
Eucgr.E00408.1.p	GO:0008270,GO:0005634	GO:0008270[zinc ion binding]; GO:0005634[nucleus]	GO:0008270[1.9e-31]; GO:0005634[1.9e-31]
Eucgr.E00408.2.p	GO:0008270,GO:0005634	GO:0008270[zinc ion binding]; GO:0005634[nucleus]	GO:0008270[1.9e-31]; GO:0005634[1.9e-31]
Eucgr.E00409.1.p	GO:0006298,GO:0005524,GO:0030983	GO:0006298[mismatch repair]; GO:0005524[ATP binding]; GO:0030983[mismatched DNA binding]	GO:0006298[6.4e-68]; GO:0005524[6.4e-68]; GO:0030983[6.4e-68]
Eucgr.E00410.1.p	GO:0008654,GO:0004609	GO:0008654[phospholipid biosynthetic process]; GO:0004609[phosphatidylserine decarboxylase activity]	GO:0008654[4.3e-61]; GO:0004609[4.3e-61]
Eucgr.E00412.1.p	-	-	-
Eucgr.E00413.1.p	-	-	-
Eucgr.E00416.1.p	GO:0016829,GO:0000287,GO:0010333,GO:0008152	GO:0016829[lyase activity]; GO:0000287[magnesium ion binding]; GO:0010333[terpene synthase activity]; GO:0008152[metabolic process]	GO:0016829[2.3e-36]; GO:0000287[2.3e-36]; GO:0010333[2.3e-36]; GO:0008152[2.5e-09]
Eucgr.E00421.1.p	-	-	-
Eucgr.E00422.1.p	GO:0016020,GO:0016021	GO:0016020[membrane]; GO:0016021[integral component of membrane]	GO:0016020[2.8e-16]; GO:0016021[2.8e-16]
Eucgr.E00422.2.p	GO:0016020,GO:0016021	GO:0016020[membrane]; GO:0016021[integral component of membrane]	GO:0016020[6.3e-08]; GO:0016021[6.3e-08]
Eucgr.E00424.1.p	-	-	-
Eucgr.E00425.1.p	GO:0005618,GO:0030599,GO:0042545	GO:0005618[cell wall]; GO:0030599[pectinesterase activity]; GO:0042545[cell wall modification]	GO:0005618[1.5e-64]; GO:0030599[1.5e-64]; GO:0042545[1.5e-64]
Eucgr.E00426.1.p	-	-	-
Eucgr.E00426.2.p	-	-	-
Eucgr.E00427.1.p	-	-	-
Eucgr.E00427.2.p	-	-	-
Eucgr.E00427.3.p	-	-	-
Eucgr.E00429.1.p	-	-	-
Eucgr.E00432.1.p	-	-	-
Eucgr.E00435.1.p	GO:0002161	GO:0002161[aminoacyl-tRNA editing activity]	GO:0002161[5.8e-09]
Eucgr.E00436.1.p	GO:0005515	GO:0005515[protein binding]	GO:0005515[9.4e-37]
Eucgr.E00437.1.p	GO:0006468,GO:0005515,GO:0004672,GO:0005524	GO:0006468[protein phosphorylation]; GO:0005515[protein binding]; GO:0004672[protein kinase activity]; GO:0005524[ATP binding]	GO:0006468[6.6e-26]; GO:0005515[1.5e-36]; GO:0004672[6.6e-26]; GO:0005524[7.6e-26]
Eucgr.E00438.1.p	GO:0006468,GO:0005515,GO:0004672,GO:0005524	GO:0006468[protein phosphorylation]; GO:0005515[protein binding]; GO:0004672[protein kinase activity]; GO:0005524[ATP binding]	GO:0006468[2e-40]; GO:0005515[3.1e-33]; GO:0004672[2e-40]; GO:0005524[2e-40]
Eucgr.E00442.1.p	GO:0006468,GO:0005515,GO:0004672,GO:0005524	GO:0006468[protein phosphorylation]; GO:0005515[protein binding]; GO:0004672[protein kinase activity]; GO:0005524[ATP binding]	GO:0006468[5.4e-41]; GO:0005515[6.5e-33]; GO:0004672[5.4e-41]; GO:0005524[5.4e-41]
Eucgr.E00444.1.p	GO:0016616,GO:0016491,GO:0055114	GO:0016616[oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor]; GO:0016491[oxidoreductase activity]; GO:0055114[oxidation-reduction process]	GO:0016616[1.9e-44]; GO:0016491[1.9e-44]; GO:0055114[1.9e-44]
Eucgr.E00446.1.p	-	-	-
Eucgr.E00451.1.p	GO:0009116	GO:0009116[nucleoside metabolic process]	GO:0009116[6.1e-19]
Eucgr.E00451.2.p	GO:0009116	GO:0009116[nucleoside metabolic process]	GO:0009116[4.3e-07]
Eucgr.E00451.3.p	GO:0009116	GO:0009116[nucleoside metabolic process]	GO:0009116[4.1e-15]
